FEMA Code,Year,State,Official FEMA Name,Declaration URL,Term 1,Term 2,Term 3,Term 4,Term 5,Term 6,Term 7,Term 8,Term 9,Term 10,Term 11,Term 12,Term 13,Term 14,Term 15,Term 16,Term 17,Term 18,Term 19,Term 20
1663,2006,Alaska,"Alaska Severe Storms, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/1663,Alaska flood August 2006,Alaska storms August 2006,Alaska mudslide August 2006,Alaska landslide August 2006,,,,,,,,,,,,,,,,
1520,2004,Indiana,"Indiana Severe Storms, Tornadoes, and Flooding",https://www.fema.gov/disaster/1520,Indiana flood May 2004,Indiana storms May 2004,Indiana tornado May 2004,,,,,,,,,,,,,,,,,
4288,2016,Wisconsin,"Wisconsin Severe Storms, Flooding, and Mudslides",https://www.fema.gov/disaster/4288,Wisconsin flood September 2016,Wisconsin storms September 2016,Wisconsin mudslide September 2016,,,,,,,,,,,,,,,,,
1896,2010,Delaware,Delaware Severe Winter Storms and Snowstorms,https://www.fema.gov/disaster/1896,Delaware winter storm February 2010,Delaware snowstorm February 2010,,,,,,,,,,,,,,,,,,
4005,2011,Tennessee,"Tennessee Severe Storms, Straight-Line Winds, Tornadoes, and",https://www.fema.gov/disaster/4005,Tennessee storms June 2011,Tennessee tornado June 2011,Tennessee straight-line winds June 2011,,,,,,,,,,,,,,,,,
4674,2022,Virginia,Virginia Flooding and Mudslides,https://www.fema.gov/disaster/4674,Virginia flood July 2022,Virginia mudslide July 2022,Buchanan County Virginia flood July 2022,Grundy Virginia flood 2022,Russell County Virginia mudslide 2022,,,,,,,,,,,,,,,
4725,2023,New Jersey,New Jersey Severe Storm and Flooding,https://www.fema.gov/disaster/4725,New Jersey flood July 2023,New Jersey storms July 2023,,,,,,,,,,,,,,,,,,
4113,2013,Minnesota,Minnesota Severe Winter Storm,https://www.fema.gov/disaster/4113,Minnesota winter storm April 2013,Minnesota blizzard April 2013,Twin Cities snowstorm April 2013,Minnesota late season snow April 2013,,,,,,,,,,,,,,,,
1851,2009,Tennessee,"Tennessee Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/1851,Tennessee flood June 2009,Tennessee storms June 2009,Tennessee tornado June 2009,Tennessee straight-line winds June 2009,,,,,,,,,,,,,,,,
4343,2017,Wisconsin,"Wisconsin Severe Storms, Straight-Line Winds, Flooding, Landslides, and Mud",https://www.fema.gov/disaster/4343,Wisconsin flood July 2017,Wisconsin storms July 2017,Wisconsin straight-line winds July 2017,Wisconsin landslide July 2017,,,,,,,,,,,,,,,,
4445,2019,Vermont,Vermont Severe Storms and Flooding,https://www.fema.gov/disaster/4445,Vermont flood April 2019,Vermont storms April 2019,Missisquoi River flood Vermont April 2019,Swanton Vermont flood 2019,northwest Vermont flood April 2019,,,,,,,,,,,,,,,
4130,2013,Missouri,"Missouri Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",https://www.fema.gov/disaster/4130,Missouri flood May 2013,Missouri storms May 2013,Missouri tornado May 2013,Missouri straight-line winds May 2013,,,,,,,,,,,,,,,,
4848,2024,Kentucky,Kentucky Remnants of Hurricane Helene,https://www.fema.gov/disaster/4848,Hurricane Helene Kentucky,Helene Kentucky 2024,Kentucky storms September 2024,,,,,,,,,,,,,,,,,
4101,2013,Mississippi,"Mississippi Severe Storms, Tornadoes, and Flooding",https://www.fema.gov/disaster/4101,Mississippi flood February 2013,Mississippi storms February 2013,Mississippi tornado February 2013,,,,,,,,,,,,,,,,,
4552,2020,Missouri,"Missouri Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4552,Missouri flood May 2020,Missouri storms May 2020,Missouri tornado May 2020,Missouri straight-line winds May 2020,,,,,,,,,,,,,,,,
1651,2006,Ohio,"Ohio Severe Storms, Tornadoes, Straight Line Winds, and Flooding",https://www.fema.gov/disaster/1651,Ohio flood June 2006,Ohio storms June 2006,Ohio tornado June 2006,Ohio straight-line winds June 2006,,,,,,,,,,,,,,,,
1845,2009,Arkansas,"Arkansas Severe Storms, Tornadoes, and Flooding",https://www.fema.gov/disaster/1845,Arkansas flood April 2009,Arkansas storms April 2009,Arkansas tornado April 2009,,,,,,,,,,,,,,,,,
4551,2020,Mississippi,"Mississippi Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4551,Mississippi flood April 2020,Mississippi storms April 2020,"Mississippi tornado April 22, 2020",Mississippi straight-line winds April 2020,,,,,,,,,,,,,,,,
1574,2005,West Virginia,"West Virginia Severe Storms, Flooding, and Landslides",https://www.fema.gov/disaster/1574,West Virginia flood January 2005,West Virginia storms January 2005,West Virginia landslide January 2005,,,,,,,,,,,,,,,,,
4641,2021,Nebraska,"Nebraska Severe Storms, Straight-Line Winds, and Tornadoes",https://www.fema.gov/disaster/4641,Nebraska storms December 2021,Nebraska tornado December 2021,Nebraska straight-line winds December 2021,,,,,,,,,,,,,,,,,
1823,2009,Oklahoma,Oklahoma Severe Winter Storm,https://www.fema.gov/disaster/1823,Oklahoma winter storm January 2009,Oklahoma City ice storm January 2009,Tulsa ice storm January 2009,Oklahoma power outage January 2009,,,,,,,,,,,,,,,,
4653,2022,Rhode Island,Rhode Island Severe Winter Storm and Snowstorm,https://www.fema.gov/disaster/4653,Rhode Island winter storm January 2022,Rhode Island snowstorm January 2022,Providence blizzard January 2022,Rhode Island snowstorm January 28 2022,Cranston Rhode Island storm 2022,,,,,,,,,,,,,,,
1640,2006,Hawaii,"Hawaii Severe Storms, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/1640,Hawaii flood February 2006,Hawaii storms February 2006,Hawaii mudslide February 2006,Hawaii landslide February 2006,,,,,,,,,,,,,,,,
1916,2010,Mississippi,"Mississippi Severe Storms, Tornadoes, and Flooding",https://www.fema.gov/disaster/1916,Mississippi flood May 2010,Mississippi storms May 2010,Mississippi tornado May 2010,,,,,,,,,,,,,,,,,
1495,2003,Delaware,Delaware Tropical Storm Henri,https://www.fema.gov/disaster/1495,Tropical Storm Henri Delaware,Tropical Storm Henri 2003,Henri Delaware 2003,Delaware storms September 2003,,,,,,,,,,,,,,,,
4170,2014,Maryland,Maryland Snowstorm,https://www.fema.gov/disaster/4170,Maryland snowstorm February 2014,Maryland winter storm February 2014,Baltimore snowstorm February 2014,Montgomery County Maryland snow 2014,,,,,,,,,,,,,,,,
4354,2017,Maine,Maine Severe Storm and Flooding,https://www.fema.gov/disaster/4354,Maine flood October 2017,Maine storms October 2017,,,,,,,,,,,,,,,,,,
1955,2010,Utah,Utah Severe Winter Storm and Flooding,https://www.fema.gov/disaster/1955,Utah flood December 2010,Utah winter storm December 2010,Provo area flood December 2010,,,,,,,,,,,,,,,,,
4383,2018,Wisconsin,"Wisconsin Severe Storms, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4383,Wisconsin flood June 2018,Wisconsin storms June 2018,Wisconsin straight-line winds June 2018,,,,,,,,,,,,,,,,,
4212,2015,Rhode Island,Rhode Island Severe Winter Storm and Snowstorm,https://www.fema.gov/disaster/4212,Rhode Island winter storm January 2015,Rhode Island snowstorm January 2015,Providence blizzard January 2015 Juno,Rhode Island Juno blizzard 2015,Newport Rhode Island snowstorm January 2015,,,,,,,,,,,,,,,
1872,2009,Arkansas,Arkansas Severe Storms and Flooding,https://www.fema.gov/disaster/1872,Arkansas flood December 2009,Arkansas storms December 2009,Arkansas River flood December 2009,Fort Smith area flood December 2009,,,,,,,,,,,,,,,,
4398,2018,Guam,Guam Typhoon Mangkhut,https://www.fema.gov/disaster/4398,Typhoon Mangkhut Guam,Typhoon Mangkhut 2018,Mangkhut Guam 2018,Guam storms September 2018,,,,,,,,,,,,,,,,
4157,2013,Illinois,"Illinois Severe Storms, Straight-Line Winds, and Tornadoes",https://www.fema.gov/disaster/4157,Illinois storms November 2013,Illinois tornado November 2013,Illinois straight-line winds November 2013,Washington Illinois Tornado,Washington Illinois EF4 Tornado,Tazewell County Tornado,Coal City Tornado,,,,,,,,,,,,,
4076,2012,Wisconsin,Wisconsin Severe Storms and Flooding,https://www.fema.gov/disaster/4076,Wisconsin flood June 2012,Wisconsin storms June 2012,Milwaukee River flood 2012,southeastern Wisconsin flood 2012,,,,,,,,,,,,,,,,
4153,2013,North Carolina,"North Carolina Severe Storms, Flooding, Landslides, Mudslides",https://www.fema.gov/disaster/4153,"North Carolina flood July 27, 2013","North Carolina storms July 27, 2013","North Carolina mudslide July 27, 2013","North Carolina landslide July 27, 2013",,,,,,,,,,,,,,,,
1652,2006,Maryland,"Maryland Severe Storms, Flooding, and Tornadoes",https://www.fema.gov/disaster/1652,Maryland flood June 2006,Maryland storms June 2006,Maryland tornado June 2006,,,,,,,,,,,,,,,,,
1701,2007,Massachusetts,Massachusetts Severe Storms and Inland and Coastal Flooding,https://www.fema.gov/disaster/1701,Massachusetts flood April 2007,Massachusetts storms April 2007,,,,,,,,,,,,,,,,,,
4100,2012,Arkansas,Arkansas Severe Winter Storm,https://www.fema.gov/disaster/4100,Arkansas winter storm December 2012,Arkansas ice storm December 2012,Little Rock ice storm December 2012,Northwest Arkansas ice storm December 2012,,,,,,,,,,,,,,,,
1569,2004,Minnesota,Minnesota Severe Storms and Flooding,https://www.fema.gov/disaster/1569,Minnesota flood September 2004,Minnesota storms September 2004,south central Minnesota flood 2004,Mankato area flood September 2004,,,,,,,,,,,,,,,,
1726,2007,North Dakota,North Dakota Severe Storms and Tornadoes,https://www.fema.gov/disaster/1726,North Dakota storms August 2007,North Dakota tornado August 2007,southwest North Dakota tornado August 2007,Hettinger County North Dakota tornado 2007,,,,,,,,,,,,,,,,
4115,2013,South Dakota,South Dakota Severe Winter Storm and Snowstorm,https://www.fema.gov/disaster/4115,South Dakota winter storm April 2013,South Dakota snowstorm April 2013,Sioux Falls storm April 2013,,,,,,,,,,,,,,,,,
4248,2015,Mississippi,"Mississippi Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4248,Mississippi flood December 2015,Mississippi storms December 2015,Mississippi tornado December 2015,Mississippi straight-line winds December 2015,,,,,,,,,,,,,,,,
4444,2019,North Dakota,North Dakota Flooding,https://www.fema.gov/disaster/4444,North Dakota flood March 2019,North Dakota Missouri River flood March 2019,Bismarck area flood 2019,Burleigh County flood March 2019,,,,,,,,,,,,,,,,
1622,2005,Minnesota,Minnesota Severe Winter Storm,https://www.fema.gov/disaster/1622,Minnesota winter storm November 2005,Minneapolis area winter storm November 2005,southern Minnesota snowstorm November 2005,,,,,,,,,,,,,,,,,
1582,2005,American Samoa,"American Samoa Tc Olaf, Includ. High Winds and Surf and Heavy Rainfall",https://www.fema.gov/disaster/1582,American Samoa storms February 2005,American Samoa Typhoon Olaf 2005,Pago Pago Olaf February 2005,,,,,,,,,,,,,,,,,
4479,2020,South Carolina,"South Carolina Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4479,South Carolina flood February 2020,South Carolina storms February 2020,South Carolina tornado February 2020,South Carolina straight-line winds February 2020,,,,,,,,,,,,,,,,
1750,2008,Georgia,Georgia Severe Storms and Tornadoes,https://www.fema.gov/disaster/1750,Georgia storms March 2008,Georgia tornado March 2008,Georgia Statesboro tornado March 2008,Bulloch County Georgia tornado 2008,,,,,,,,,,,,,,,,
1966,2011,Wisconsin,Wisconsin Severe Winter Storm and Snowstorm,https://www.fema.gov/disaster/1966,Wisconsin winter storm January 2011,Wisconsin snowstorm January 2011,Wisconsin blizzard January 2011,Milwaukee snowstorm January 2011,Wisconsin power outage January 2011,,,,,,,,,,,,,,,
1615,2005,Kansas,Kansas Severe Storms and Flooding,https://www.fema.gov/disaster/1615,Kansas flood October 2005,Kansas storms October 2005,Verdigris River flood Kansas 2005,,,,,,,,,,,,,,,,,
4814,2024,New York,"New York Severe Storm, Tornadoes, and Flooding",https://www.fema.gov/disaster/4814,New York flood July 2024,New York storms July 2024,New York tornado July 2024,,,,,,,,,,,,,,,,,
4632,2021,Alabama,Alabama Severe Storms and Flooding,https://www.fema.gov/disaster/4632,Alabama flood October 2021,Alabama storms October 2021,Tombigbee River flood 2021,northwest Alabama flood October 2021,,,,,,,,,,,,,,,,
4778,2024,Nebraska,"Nebraska Severe Storms, Straight-Line Winds, and Tornadoes",https://www.fema.gov/disaster/4778,Nebraska storms April 2024,Nebraska tornado April 2024,"Nebraska straight-line winds April 25, 2024",Elkhorn Nebraska EF3 Tornado,Omaha Tornado,Valley Nebraska Tornado,Douglas County Tornado,,,,,,,,,,,,,
4866,2025,Oklahoma,Oklahoma Wildfires and Straight-Line Winds,https://www.fema.gov/disaster/4866,Oklahoma straight-line winds March 2025,Oklahoma wildfire March 2025,Oklahoma grassland fire 2025,Woodward County fire March 2025,western Oklahoma wildfire 2025,Oklahoma grassland fire March 2025,Blaine County Oklahoma fire 2025,,,,,,,,,,,,,
1965,2011,Tennessee,"Tennessee Severe Storms, Tornadoes, and Flooding",https://www.fema.gov/disaster/1965,Tennessee flood February 2011,Tennessee storms February 2011,Tennessee tornado February 2011,,,,,,,,,,,,,,,,,
4732,2023,Iowa,Iowa Flooding,https://www.fema.gov/disaster/4732,Iowa flood April 2023,Iowa River flood April 2023,Iowa City area flood April 2023,Cedar Rapids flood April 2023,,,,,,,,,,,,,,,,
1629,2005,Nevada,Nevada Severe Storms and Flooding,https://www.fema.gov/disaster/1629,Nevada flood December 2005,Nevada storms December 2005,Las Vegas flood December 2005,,,,,,,,,,,,,,,,,
4143,2013,Arkansas,Arkansas Severe Storms and Flooding,https://www.fema.gov/disaster/4143,Arkansas flood August 2013,Arkansas storms August 2013,Arkansas River flood August 2013,Fort Smith area flood August 2013,Conway Arkansas flood August 2013,,,,,,,,,,,,,,,
4478,2020,Mississippi,"Mississippi Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4478,Mississippi flood January 2020,Mississippi storms January 2020,Mississippi tornado January 2020,Mississippi straight-line winds January 2020,,,,,,,,,,,,,,,,
4159,2013,Texas,Texas Severe Storms and Flooding,https://www.fema.gov/disaster/4159,Texas flood October 2013,Texas storms October 2013,,,,,,,,,,,,,,,,,,
4236,2015,West Virginia,"West Virginia Severe Storms, Straight-Line Winds, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/4236,West Virginia flood July 2015,West Virginia storms July 2015,West Virginia straight-line winds July 2015,West Virginia mudslide July 2015,West Virginia landslide July 2015,,,,,,,,,,,,,,,
1862,2009,Virginia,Virginia Severe Storms and Flooding Associated with Tropical Depression Ida and a Nor'east,https://www.fema.gov/disaster/1862,Tropical Storm Ida Virginia,Ida Virginia 2009,Virginia flood November 2009,Virginia storms November 2009,,,,,,,,,,,,,,,,
1746,2008,Kentucky,"Kentucky Severe Storms, Tornadoes, Straight-Line Winds, and",https://www.fema.gov/disaster/1746,Kentucky storms February 2008,Kentucky tornado February 2008,Kentucky straight-line winds February 2008,,,,,,,,,,,,,,,,,
4374,2018,Maryland,Maryland Severe Storms and Flooding,https://www.fema.gov/disaster/4374,"Maryland flood May 15, 2018","Maryland storms May 15, 2018",Ellicott City Maryland flood May 27 2018,Howard County Maryland flood,Patapsco River flood Maryland 2018,,,,,,,,,,,,,,,
1890,2010,District of Columbia,District of Columbia Severe Winter Storms and Snowstorms,https://www.fema.gov/disaster/1890,District of Columbia winter storm February 2010,District of Columbia snowstorm February 2010,Snowmageddon DC 2010,DC blizzard February 2010,Snowpocalypse Washington DC,DC record snow February 2010,,,,,,,,,,,,,,
4078,2012,Oklahoma,Oklahoma Freedom and Noble Wildfires,https://www.fema.gov/disaster/4078,Oklahoma wildfire August 2012,Freedom fire Oklahoma 2012,Noble fire Oklahoma August 2012,central Oklahoma wildfire 2012,Logan County Oklahoma fire 2012,Noble fire Oklahoma 2012,Freedom fire Creek County Oklahoma 2012,Noble fire Grady County 2012,,,,,,,,,,,,
1963,2011,Washington,"Washington Severe Winter Storm, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/1963,Washington flood January 2011,Washington winter storm January 2011,Washington mudslide January 2011,Washington landslide January 2011,,,,,,,,,,,,,,,,
1632,2005,Oregon,"Oregon Severe Storms, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/1632,Oregon flood December 2005,Oregon storms December 2005,Oregon mudslide December 2005,Oregon landslide December 2005,,,,,,,,,,,,,,,,
4345,2017,Louisiana,Louisiana Tropical Storm Harvey,https://www.fema.gov/disaster/4345,Tropical Storm Harvey Louisiana,Tropical Storm Harvey 2017,Harvey Louisiana 2017,Tropical Storm Harvey Louisiana 2017,Louisiana storms August 2017,,,,,,,,,,,,,,,
4119,2013,Iowa,"Iowa Severe Storms, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4119,Iowa flood April 2013,Iowa storms April 2013,Iowa straight-line winds April 2013,,,,,,,,,,,,,,,,,
1908,2010,Alabama,"Alabama Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/1908,Alabama flood April 2010,Alabama storms April 2010,Alabama tornado April 2010,Alabama straight-line winds April 2010,,,,,,,,,,,,,,,,
1700,2007,Connecticut,Connecticut Severe Storms and Flooding,https://www.fema.gov/disaster/1700,Connecticut flood April 2007,Connecticut storms April 2007,Farmington River flood 2007,central Connecticut flood 2007,,,,,,,,,,,,,,,,
